ID,English,Chinese_Simplified,French,German,Italian,Polish,Portuguese_Brazil,Russian,Spanish
Env_Seismic_Text,"Marked squares will sink into the earth,  killing anything on them.","Marked squares will sink into the earth,  killing anything on them.","Les cases marquées s'enfoncent dans le sol, tuant toutes les unités qui sont dessus.","Markierte Felder versinken im Boden und vernichten alles, was sich darauf befindet.",표시된 타일이 가라앉아 그 위의 유닛을 죽입니다.,"Oznaczone pola zapadną się. Wszystko, co się na nich znajduje, zostanie zniszczone.",Espaços marcados serão engolidos pela terra. Mata qualquer unidade.,"Отмеченные клетки уйдут под землю, а юниты на них будут уничтожены.",Las casillas marcadas se hundirán y todas las unidades que estén sobre ellas morirán.
Env_Seismic_StratText,SEISMIC ACTIVITY,SEISMIC ACTIVITY,ACTIVITÉ SISMIQUE,SEISMISCHE AKTIVITÄT,지진 활동,AKTYWNOŚĆ SEJSMICZNA,ATIVIDADE SÍSMICA,СЕЙСМИЧЕСКАЯ АКТИВНОСТЬ,ACTIVIDAD SÍSMICA
Env_Seismic_CombatName,CATACLYSM,CATACLYSM,CATACLYSME,KATAKLYSMUS,지각 변동,KATAKLIZM,CATACLISMO,ЗЕМЛЕТРЯСЕНИЕ,CATACLISMO
Mission_Filler_Obj,Defend the Earth Mover,Defend the Earth Mover,Défendre le Remodeleur,Verteidige den Erdwandler.,Earth Mover 방어,Obroń ziemiogrzmot,Defenda o Terramotor,Защитить «Уравнитель»,Defiende la excavadora.
Mission_Force_Obj,Destroy 2 mountains,Destroy 2 mountains,Détruire 2 montagnes,Zerstöre 2 Berge.,산 두 타일 파괴,Zniszcz 2 góry,Destrua 2 montanhas,Уничтожить 2 горы,Destruye 2 montañas.
Mission_Force_Obj_InGame,Destroy 2 mountains \n(Current: $1),Destroy 2 mountains \n(Current: $1),Détruire 2 montagnes \n(Actuellement : $1),Zerstöre 2 Berge. \n(Derzeit: $1),산 두 타일 파괴 \n(현재: $1),Zniszcz 2 góry\n(zniszczone: $1),Destrua 2 montanhas \n(Atual: $1),Уничтожить 2 горы\n(Выполнено: $1),Destruye 2 montañas.\n(Actual: $1)
Env_Lightning_Name,Lightning Storm,Lightning Storm,Orage,Blitzgewitter,뇌우,Burza,Tormenta,Гроза,Tormenta eléctrica
Env_Lightning_Text,"Lightning will strike four spaces every turn,  killing any unit on the marked tiles.","Lightning will strike four spaces every turn,  killing any unit on the marked tiles.","À chaque tour, la foudre frappe 4 cases, tuant toutes les unités qui se trouvent dessus.",Der Blitz schlägt jede Runde in vier Felder ein und vernichtet alle Einheiten auf den markierten Feldern.,매 턴마다 번개가 네 타일에 떨어져 그 지역의 어떤 유닛이라도 죽입니다.,Błyskawice uderzą co turę w cztery oznaczone pola i zniszczą wszystkie znajdujące się na nich jednostki.,"Relâmpagos atingem quatro espaços por turno, e qualquer unidade no espaço morrerá.","Каждый ход молния бьет в четыре клетки, уничтожая все юниты в указанных точках.",Cada turno caerán cuatro rayos que matarán a todas las unidades que estén en las casillas marcadas.
Env_Lightning_StratText,LIGHTNING STORM,LIGHTNING STORM,ORAGE,BLITZGEWITTER,뇌우,BURZA,TORMENTA,ГРОЗА,TORMENTA ELÉCTRICA
Env_Lightning_CombatName,LIGHTNING,LIGHTNING,ORAGE,BLITZ,낙뢰,BŁYSKAWICA,RELÂMPAGO,ГРОЗА,RAYO
Mission_Terraform_Obj_Terra,Defend the Terraformer,Defend the Terraformer,Défendre le Terraformeur,Verteidige den Terraformer.,테라포머 지키기,Obroń terraformer,Defenda o Terraformador,Защитить терраформер,Defiende el terraformador.
Mission_Terraform_Obj_Desert,Terraform the grassland back to desert,Terraform the grassland back to desert,Terraformer la prairie pour la transformer en désert,Terraformiere das Grasland zurück zu Wüste.,녹지를 사막지대로 테라포밍,Przekształca łąki w pustynię.,Terraforme grama em deserto,Превратить луг снова в пустыню,Terraforma la hierba para que vuelva a ser desierto.
Mission_BotDefense_Obj,Defend the Robots,Defend the Robots,Défendre les robots,Verteidige die Roboter.,로봇 방어,Obroń roboty,Defenda os Robôs,Защитить роботов,Defiende los robots.
Mission_BotDefense_Obj_Post_Fail,Defend the Robots (One Lost),Defend the Robots (One Lost),Défendre les robots (1 perdu),Verteidige die Roboter. (1 verloren),로봇 방어 (하나 잃음),Obroń roboty (jeden stracony),Defenda os Robôs (Perdeu 1),Защитить роботов (один уничтожен),Defiende los robots (se ha perdido uno).
Mission_BotDefense_Obj_InGame_Fail,Defend the remaining Robot,Defend the remaining Robot,Défendre le robot restant,Verteidige den verbliebenen Roboter.,남은 로봇 방어,Obroń pozostałego robota,Defenda o Robô restante,Защитить оставшегося робота,Defiende el robot que queda.
Mission_Factory_Objective,Defend the Robot Factories,Defend the Robot Factories,Défendre les usines à robots,Verteidige die Roboterfabriken.,로봇 공장 방어,Obroń fabryki robotów,Defenda as Fábricas de Robô,Защитить заводы робототехники,Defiende las fábricas robóticas.
Mission_Factory_InGame,Defend the Factories,Defend the Factories,Défendre les usines,Verteidige die Fabriken.,공장 방어,Obroń fabryki,Defenda as Fábricas,Защитить заводы,Defiende las fábricas.
Mission_Factory_Name,Robot Factory,Robot Factory,Usine à robots,Roboterfabrik,로봇 공장,Fabryka robotów,Fábrica de Robôs,Завод робототехники,Fábrica robótica
Mission_FreezeBldg_Obj,Break 5 buildings out of the ice,Break 5 buildings out of the ice,Briser la glace autour de 5 bâtiments,Brich 5 Gebäude aus dem Eis.,빌딩 5곳의 얼음을 깨기,Uwolnij 5 budynków z lodu,Quebre o gelo de 5 estruturas,Освободить 5 зданий из-подо льда,Saca 5 edificios del hielo.
Mission_FreezeBldg_Obj_InGame,Break 5 buildings out of the ice \n(Current: $1),Break 5 buildings out of the ice \n(Current: $1),Briser la glace autour de 5 bâtiments \n(Actuellement : $1),Brich 5 Gebäude aus dem Eis.\n(Derzeit: $1),빌딩 5곳의 얼음을 깨기 \n(현재: $1),Uwolnij 5 budynków z lodu\n(obecnie: $1),Quebre o gelo de 5 estruturas \n(Atual: $1),Освободить 5 зданий из-подо льда \n(Выполнено: $1),Saca 5 edificios del hielo.\n(Actual: $1)
Mission_FreezeBldg_Obj_InGame_Large,Break 5 buildings out\nof the ice \n(Current: $1),Break 5 buildings out\nof the ice \n(Current: $1),Briser la glace autour\nde 5 bâtiments \n(Actuellement : $1),Brich 5 Gebäude\naus dem Eis.\n(Derzeit: $1),빌딩 5곳의 \n얼음을 깨기 \n(현재: $1),Uwolnij 5 budynków\nz lodu\n(obecnie: $1),Quebre o gelo de\n5 estruturas \n(Atual: $1),Освободить 5 зданий \nиз-подо льда \n(Выполнено: $1),Saca 5 edificios\ndel hielo.\n(Actual: $1)
Mission_FreezeBots_Obj,Freeze and defend both robots,Freeze and defend both robots,Geler et défendre les 2 robots,Friere beide Roboter ein und verteidige sie.,두 로봇을 얼리고 방어,Zamroź i obroń oba roboty,Congele e defenda os 2 robôs,Заморозить и защитить обоих роботов,Congela y defiende ambos robots.
Mission_FreezeBots_Obj_Post_Failed,Freeze and defend the robots (one frozen),Freeze and defend the robots (one frozen),Geler et défendre les robots (1 gelé),Friere die Roboter ein und verteidige sie. (1 eingefroren),로봇을 얼리고 방어 (하나 얼림),Zamroź i obroń roboty (jeden zamrożony),Congele e defenda os robôs (congelou 1),Заморозить и защитить (один заморожен),Congela y defiende ambos robots (uno congelado).
Mission_FreezeBots_Obj_InGame_Both,Freeze and defend \nboth robots,Freeze and defend \nboth robots,Geler et défendre \nles 2 robots,Friere beide Roboter ein\nund verteidige sie.,두 로봇을\n얼리고 방어,Zamroź i obroń \noba roboty,Congele e defenda \nos 2 robôs,Заморозить и защитить\nобоих роботов,Congela y defiende\nambos robots.
Mission_FreezeBots_Obj_InGame_Remain,Freeze and defend the remaining robot,Freeze and defend the remaining robot,Geler et défendre le robot restant,Friere den verbliebenen Roboter ein und verteidige ihn.,남은 로봇을 얼리고 방어,Zamroź i obroń pozostałego robota,Congele e defenda o robô restante,Заморозить и защитить оставшегося робота,Congela y defiende el robot que queda.
Env_SnowStorm_Name,Ice Storm,Ice Storm,Blizzard,Eissturm,눈보라,Zamieć,Nevasca,Ледяная буря,Tormenta de nieve
Env_SnowStorm_Text,Marked tiles will be frozen at the start of the enemy turn.,Marked tiles will be frozen at the start of the enemy turn.,Les cases marquées sont gelées au début du tour de l'ennemi.,Markierte Felder frieren zu Beginn der gegnerischen Runde ein.,표시된 타일이 적의 턴 시작에 업니다.,Oznaczone pola zostaną zamrożone na początku tury wroga.,Espaços marcados congelarão no início do turno inimigo.,Отмеченные клетки замерзнут в начале вражеского хода.,Las casillas marcadas quedarán congeladas al principio del turno enemigo.
Env_SnowStorm_StratText,ICE STORM,ICE STORM,BLIZZARD,EISSTURM,눈보라,ZAMIEĆ,NEVASCA,ЛЕДЯНАЯ БУРЯ,TORMENTA DE NIEVE
Env_SnowStorm_CombatName,ICE STORM,ICE STORM,BLIZZARD,EISSTURM,눈보라,ZAMIEĆ,NEVASCA,ЛЕДЯНАЯ БУРЯ,TORMENTA DE NIEVE
Pinnacle_FreezeTank_Name,Freeze Cannon,Freeze Cannon,Canon gelant,Gefrierkanone,빙결 캐논,Działo Zamrażające,Canhão de Gelo,Замораживающая пушка,Cañón congelante
Pinnacle_FreezeTank_Description,Shoot a projectile that freezes targets,Shoot a projectile that freezes targets,Tire un projectile qui gèle les cibles.,"Verschieße ein Projektil, das Ziele einfriert.",투사체를 발사해 목표를 얼립니다.,Strzela pociskiami zamrażającymi cele.,Dispara um projétil que congela alvos.,"Выпускает заряд, который замораживает цели.",Dispara un proyectil que congela a los objetivos.
Env_Final_Name,Caverns,Caverns,Cavernes,Höhlen,동굴,Jaskinie,Caverna,Пещеры,Cavernas
Env_Final_Text,Watch out for falling rocks and lava!,Watch out for falling rocks and lava!,Attention aux chutes de pierre et à la lave !,Achte auf fallende Felsen und Lava!,낙석과 용암을 주의하세요!,Uważaj na spadające kamienie i lawę!,Cuidado: lava e pedras desmoronando!,Остерегайтесь лавы и падающих камней!,¡Cuidado con la lava y las rocas que caen!
Env_Final_StratText,,,,,,,,,
Env_Final_CombatName,CAVERNS,CAVERNS,CAVERNES,HÖHLEN,동굴,JASKINIE,CAVERNA,ПЕЩЕРЫ,CAVERNAS
Env_Volcano_Name,Volcano,Volcano,Volcan,Vulkan,화산,Wulkan,Vulcão,Вулкан,Volcán
Env_Volcano_Text,Watch out for the active volcano!,Watch out for the active volcano!,Attention à l'activité volcanique !,Achte auf den aktiven Vulkan!,활화산을 주의하세요!,Uważaj na aktywny wulkan!,Cuidado com o vulcão em atividade!,Осторожно: действующий вулкан!,¡Cuidado con el volcán activo!
Env_Volcano_StratText,,,,,,,,,
Env_Volcano_CombatName,VOLCANO,VOLCANO,VOLCAN,VULKAN,화산,WULKAN,VULCÃO,ВУЛКАН,VOLCÁN
Mission_Final_Obj,Survive the Fight,Survive the Fight,Survivre au combat,Überlebe den Kampf.,전투에서 생존,Przetrwaj walkę.,Sobreviva à Luta,Уцелеть в битве,Sobrevive al combate.
Mission_Final_Two_Obj,Defend the Renfield Bomb until it explodes,Defend the Renfield Bomb until it explodes,Défendre la bombe Renfield jusqu'à ce qu'elle explose,"Verteidige die Renfield-Bombe, bis sie explodiert.",렌필드 폭탄을 폭발할 때까지 방어 ,Obroń Bombę Renfielda do eksplozji.,Defenda a Bomba Renfield até explodir,"Защищать бомбу Ренфилда, пока она не взорвется",Defiende la bomba Renfield hasta que explote.
Mission_BeetleBoss_Obj,Destroy the Beetle Leader,Destroy the Beetle Leader,Détruire le Chef Coléoptère,Zerstöre den Käfer-Anführer.,비틀 리더 처치,Zniszcz Żuka Przywódcę,Destrua o Líder Besouro,Уничтожить жука-лидера,Destruye al líder escarabajo.
Mission_BotBoss_Obj,Destroy the Bot Leader,Destroy the Bot Leader,Détruire le Chef Robot,Zerstöre den Bot-Anführer.,봇 리더 처치,Zniszcz Bota Przywódcę,Destrua o Bot-Líder,Уничтожить бота-лидера,Destruye al líder bot.
Misison_FireflyBoss_Obj,Destroy the Firefly Leader,Destroy the Firefly Leader,Détruire le Chef Libellule,Zerstöre den Glühwurm-Anführer.,파이어플라이 리더 처치,Zniszcz Świetlika Przywódcę,Destrua o Líder Vagalume,Уничтожить светляка-лидера,Destruye a la líder luciérnaga.
Mission_BlobBoss_Obj,Destroy 5 Goos,Destroy 5 Goos,Détruire 5 Fangeux,Vernichte 5 Gallerte.,액체괴물 5기 처치,Zniszcz 5 Brei,Destrua 5 Gosmas,Уничтожить 5 пузырей,Destruye 5 pringues.
Mission_BlobBoss_Obj_InGame,Destroy 5 Goos \n($1 killed so far),Destroy 5 Goos \n($1 killed so far),Détruire 5 Fangeux \n($1 tué(s) jusque-là),Vernichte 5 Gallerte.\n($1 vernichtet),액체괴물 5기 처치 \n(현재 $1기 처치),Zniszcz 5 Brei \n(zniszczone: $1),Destrua 5 Gosmas \n(matou $1),Уничтожить 5 пузырей \n(Уничтожено: $1),Destruye 5 pringues.\n($1 muertos por ahora)
Mission_HornetBoss_Obj,Destroy the Hornet Leader,Destroy the Hornet Leader,Détruire le Chef Frelon,Zerstöre den Hornissen-Anführer.,호넷 리더 처치,Zniszcz Osę Przywódcę,Destrua o Líder Marimbondo,Уничтожить шершня-лидера,Destruye al líder avispón.
Mission_JellyBoss_Obj,Destroy the Psion Abomination,Destroy the Psion Abomination,Détruire l'Abomination Psion,Zerstöre die Psion-Abscheulichkeit.,사이온 보스 처치,Zniszcz Psiotyka Abominację,Destrua a Abominação Psion,Уничтожить чудовищного псиона,Destruye a la abominación psiónica.
Mission_ScorpionBoss_Obj,Destroy the Scorpion Leader,Destroy the Scorpion Leader,Détruire le Chef Scorpion,Zerstöre den Skorpion-Anführer.,스콜피온 리더 처치,Zniszcz Skorpiona Przywódcę,Destrua o Líder Escorpião,Уничтожить скорпиона-лидера,Destruye al líder escorpión.
Mission_SpiderBoss_Obj,Destroy the Spider Leader,Destroy the Spider Leader,Détruire le Chef Araignée,Zerstöre den Spinnen-Anführer.,스파이더 리더 처치,Zniszcz Pająka Przywódcę,Destrua a Líder Aranha,Уничтожить паука-лидера,Destruye a la líder araña.
