ID,English,Chinese_Simplified,French,German,Italian,Polish,Portuguese_Brazil,Russian,Spanish
Tutorial_PushDeath_Title,Pushing into Objects,Pushing into Objects,Pousser des unités contre les objets,In Objekte schieben,물체로 밀치기,Popychanie na przeszkody,Empurrar contra Objetos,Толчок в преграду,Empujar contra objetos
Tutorial_TouchAgain_Title,Tap to Confirm,Tap to Confirm,Touchez pour confirmer,Zum Bestätigen antippen,터치로 확인,"Stuknij, aby potwierdzić",Toque para Confirmar,"Коснитесь, чтобы подтвердить",Tocar para confirmar
Tutorial_TouchAgain_Text,"After selecting a location to shoot,  tap the same location again to confirm the shot","After selecting a location to shoot, if you're using a touch screen tap the same location again to confirm the shot","Après avoir choisi un endroit sur lequel tirer, touchez le même point pour confirmer votre tir.","Wenn du ein Ziel ausgewählt hast, tippe erneut auf das Ziel, um den Angriff zu bestätigen.","발사할 위치를 선택한 후, 같은 장소를 터치하여 발사를 확정합니다. ","Po wybraniu miejsca strzału stuknij ekran w tym miejscu jeszcze raz, aby potwierdzić atak.",Selecione um local no qual atirar e toque nele de novo para confirmar o disparo.,"Выбрав клетку для атаки, коснитесь ее еще раз, чтобы подтвердить выстрел.","Una vez seleccionada la ubicación a la que quieres disparar, tócala otra vez para confirmar el disparo."
Tutorial_BuildingDamage_Text,"This building tile was damaged, so your city Power Grid was reduced. \n\nYour primary goal is to prevent this!","This building tile was damaged, so your city Power Grid was reduced. \n\nYour primary goal is to prevent this!","Cette case contenant un bâtiment a été endommagée, ce qui a réduit la puissance de votre Réseau.\n\nVotre principal objectif consiste à empêcher ceci !","Dieses Gebäudefeld wurde beschädigt, dadurch wurde dein Energienetz reduziert.\n\nDein Hauptziel besteht darin, dies zu verhindern!",빌딩 타일이 피해를 입었기에 전력망의 손실이 생겼습니다. \n\n게임의 주 목표는 손실을 막는 것입니다! ,"To pole budynku zostało uszkodzone, co zmniejszyło Zasilanie.\n\nTwoim celem jest nie dopuszczać do takich sytuacji!","Este espaço de estrutura sofreu danos, então a Rede de Energia da cidade foi reduzida.\n\nSeu objetivo principal é impedir isso!","Здание в этой клетке было повреждено, и состояние энергосети ухудшилось.\n\nВаша главная задача — не допускать подобного!","Esta casilla de edificio ha sufrido daño, por lo que la red eléctrica se ha visto reducida.\n\n¡Tu principal objetivo es evitarlo!"
Tutorial_BuildingDamage_Title,Building Damage,Building Damage,Bâtiments endommagés,Gebäudeschaden,빌딩 피해,Uszkodzenia budynków,Dano a Estruturas,Повреждение зданий,Daño a edificios
Tutorial_Combat_Title,Combat Simulation,Combat Simulation,Simulation de combat,Kampfsimulation,전투 시뮬레이션,Symulacja Bojowa,Simulação de Combate,Симулятор боя,Simulación de combate
Tutorial_Combat_Text,There is a Combat Simulation available to get new Commanders up to speed with mechanized combat. \n\nWould you like to launch the simulation?,There is a Combat Simulation available to get new Commanders up to speed with mechanized combat. \n\nWould you like to launch the simulation?,Une simulation de combat est disponible afin de former les nouveaux commandants aux combats de Mechas. \n\nDésirez-vous la lancer ?,"Es gibt eine Kampfsimulation, um neue Commander in den mechanisierten Kampf einzuführen.\n\nMöchtest du die Simulation starten?",신임 지휘관이 메크 전투에 익숙해지기 위한 전투 시뮬레이션이 존재합니다. \n\n시뮬레이션을 시작하시겠습니까? ,"Stworzyliśmy Symulację Bojową, aby zapoznać nowych dowódców z walką mechami.\n\nCzy chcesz uruchomić program symulacyjny?",Tem uma Simulação de Combate para os Comandantes entenderem o combate mecanizado.\n\nGostaria de iniciá-la?,"Это симулятор боя, где будущие командиры учатся основам управления мехами.\n\nХотите запустить симулятор?",Hay una simulación de combate disponible para que los nuevos comandantes puedan familiarizarse con el combate mecanizado.\n\n¿Quieres iniciar la simulación?
Tutorial_Money_Title,Corporation Reputation,Corporation Reputation,Réputation auprès des corporations,Konzernreputation,기업 평판,Reputacja korporacyjna,Reputação da Corporação,Репутация среди корпораций,Reputación con la corporación
Tutorial_Money_Text,"As you secure regions and complete bonus objectives, your reputation with the local Corporation will increase. \n\n You can spend reputation on supplies at the end of the Island.","As you secure regions and complete bonus objectives, your reputation with the local Corporation will increase. \n\n You can spend reputation on supplies at the end of the Island.",Défendre des régions et accomplir des objectifs bonus améliorera votre Réputation auprès de la corporation locale. \n\n Vous pouvez dépenser votre Réputation pour acheter des provisions au bout de chaque île.,"Wenn du Regionen sicherst und Bonusziele abschließt, steigt deine Reputation beim jeweiligen Konzern vor Ort.\n\nDu kannst am Ende der Insel Reputation für Nachschub ausgeben.","지역을 확보하고 추기 목표를 완수하는 것으로, 지역 기업의 평판이 올라갑니다. \n\n섬을 확보하면 평판을 사용해 보급품을 얻을 수 있습니다. ",W miarę zabezpieczania regionów i wypełniania zadań dodatkowych zyskasz punkty reputacji u lokalnej korporacji.\n\nPo ukończeniu danej wyspy możesz wydać te punkty na zasoby.,Você ganha reputação com a Corporação local quando defende regiões e conclui objetivos bônus.\n\nUse esta reputação para garantir suprimentos no fim da Ilha.,"По мере того как вы освобождаете регионы и выполняете задачи, местная корпорация начинает относиться к вам с большим уважением.\n\nПосле освобождения острова репутацию можно потратить на новое оборудование.","Conforme vayas salvando regiones y superando objetivos de bonificación, tu reputación con la corporación local aumentará.\n\nPuedes emplear la reputación para conseguir suministros al terminar la isla."
Tutorial_Cores_Title,Reactor Cores,Reactor Cores,Cœurs de réacteur,Reaktorkerne,반응로 코어,Rdzenie reaktora,Núcleos de Reator,Реакторные ядра,Núcleos de reactores
Tutorial_Cores_Text,You now have a Reactor Core! Open the Mech Upgrade Screen and install it.,You now have a Reactor Core! Open the Mech Upgrade Screen and install it.,Vous êtes désormais en possession d'un cœur de réacteur ! Ouvrez l'écran d'amélioration de Mecha pour l'installer.,Du besitzt jetzt einen Reaktorkern! Öffne das Mech-Upgrade-Menü und installiere ihn.,반응로 코어를 얻었습니다! 메크 업그레이드 창을 열어 설치하세요. ,"Masz rdzeń reaktora! Otwórz ekran ulepszania mechów, aby go zainstalować.",Agora você tem um Núcleo de Reator! Abre a Tela de Melhorias de Mekas para instalar.,У вас есть ядро реактора! Откройте экран улучшения меха и установите ядро.,¡Has conseguido un núcleo de reactor! Abre la pantalla Mejoras del mech para instalarlo.
Tutorial_Cores2_Title,Core Installation,Core Installation,Installation de cœur,Kerneinbau,코어 설치,Instalowanie rdzeni,Instalação de Núcleos,Установка ядра,Instalación de núcleos
Tutorial_Cores2_Text,You can use this button to install Reactor Cores in a Mech. \n\nEach Core will increase a Mech's maximum reactor power by one.,You can use this button to install Reactor Cores in a Mech. \n\nEach Core will increase a Mech's maximum reactor power by one.,Utilisez ce bouton pour installer des cœurs de réacteur à l'intérieur d'un Mecha. \n\nChaque cœur augmente la puissance de réacteur maximale du Mecha de 1.,Über dieses Feld baust du Reaktorkerne in einen Mech ein.\n\nJeder Kern erhöht die maximale Reaktorenergie eines Mechs um 1.,이 버튼을 눌러 메크에 반응로 코어를 설치하세요. \n\n코어는 메크의 최대 반응로 전력을 하나씩 늘려줍니다. ,"Użyj tego przycisku, aby instalować rdzenie reaktora w mechu.\n\nKażdy rdzeń zwiększa moc reaktora mecha o 1 pkt.",Use este botão para instalar Núcleos de Reator num Meka.\n\nCada Núcleo aumenta em 1 a energia de reator máxima do Meka.,Эта кнопка позволяет устанавливать в мехи реакторные ядра.\n\nКаждое ядро повышает энергию реактора меха на 1 ед.,Puedes usar este botón para instalar núcleos de reactores en un mech.\n\nCada núcleo aumentará la energía máxima del reactor del mech en uno.
Tutorial_Cores3_Title,Upgrades,Upgrades,Améliorations,Upgrades,업그레이드,Ulepszenia,Melhorias,Улучшения,Mejoras
Tutorial_Cores3_Text,The Mech Reactor can power weapons and upgrades. \n\nActivate an upgrade to power it. You can always remove power if you want to put it elsewhere.,The Mech Reactor can power weapons and upgrades. \n\nActivate an upgrade to power it. You can always remove power if you want to put it elsewhere.,Le réacteur du Mecha alimente les armes et les améliorations en énergie. \n\nActivez une amélioration pour l'alimenter. Vous pouvez toujours envoyer l'énergie ailleurs si vous en avez besoin pour autre chose.,"Der Mechreaktor versorgt Waffen und Upgrades mit Energie.\n\nAktiviere ein Upgrade, um es mit Energie zu versorgen. Du kannst Energie jederzeit zu anderen Systemen umleiten.",메크 반응로는 무장과 업그레이드에 전력을 공급할 수 있습니다. \n\n전력을 공급해 업그레이드를 활성화 하세요. 언제든지 전력을 다른 곳으로 재배치할 수 있도록 제거할 수 있습니다. ,"Reaktor mecha zasila uzbrojenie i ulepszenia.\n\nAktywuj ulepszenie, aby je zasilić. Możesz zawsze odłączyć zasilanie, aby przekierować je gdzie indziej.",O Reator do Meka energiza armas e melhorias.\n\nAtive uma melhoria para energizá-la. É possível remover energia para direcioná-la a outras funções.,"Реактор меха питает энергией оружие и улучшения.\n\nАктивируйте улучшение, чтобы запитать его. Вы всегда можете «отозвать» энергию и использовать ее в других целях.","El reactor del mech puede dar energía a armas y mejoras.\n\nActiva una mejora para proporcionarle energía. Luego, podrás quitarle la energía si prefieres darle otro uso."
Tutorial_Cores2_Gamepad_Title,Core Installation,Core Installation,Installation de cœur,Kerneinbau,코어 설치,Instalowanie rdzeni,Instalação de Núcleos,Установка ядра,Instalación de núcleos
Tutorial_Cores2_Gamepad_Text,Press the $1 now to install a Reactor Core in this Mech. \n\nEach Core will increase a Mech's maximum reactor power by one.,Press the $1 now to install a Reactor Core in this Mech. \n\nEach Core will increase a Mech's maximum reactor power by one.,Appuyez sur $1 pour installer un cœur de réacteur à l'intérieur d'un Mecha. \n\nChaque cœur augmente la puissance de réacteur maximale du Mecha de 1.,Per $1 kannst du jetzt einen Reaktorkern in diesen Mech einbauen.\n\nJeder Kern erhöht die maximale Reaktorenergie eines Mechs um 1.,$1을 눌러 반응로 코어를 메크에 설치하세요. \n\n코어는 메크의 최대 반응로 전력을 하나씩 늘려줍니다. ,"Naciśnij $1, aby zainstalować rdzeń reaktora w tym mechu.\n\nKażdy rdzeń zwiększa moc reaktora mecha o 1 pkt.",Pressione $1 para instalar um Núcleo de Reator neste Meka.\n\nCada Núcleo aumenta em 1 a energia de reator máxima do Meka.,"Нажмите $1, чтобы установить в этот мех ядро реактора.\n\nКаждое ядро повышает энергию реактора меха на 1 ед.",Pulsa $1 para instalar un núcleo de reactor en el mech.\n\nCada núcleo aumentará la energía máxima del reactor del mech en uno.
Tutorial_Cores3_Gamepad_Title,Upgrades,Upgrades,Améliorations,Upgrades,업그레이드,Ulepszenia,Melhorias,Улучшения,Mejoras
Tutorial_Cores3_Gamepad_Text,The Mech Reactor can power weapons and upgrades. \n\nPress the [A Button] now to upgrade the Mech's Health. You can always remove power if you want to put it elsewhere.,The Mech Reactor can power weapons and upgrades. \n\nPress the [A Button] now to upgrade the Mech's Health. You can always remove power if you want to put it elsewhere.,Le réacteur du Mecha alimente les armes et les améliorations en énergie. \n\nAppuyez sur le [bouton A] pour améliorer la santé du Mecha. Vous pouvez toujours envoyer l'énergie ailleurs si vous en avez besoin pour autre chose.,"Der Mechreaktor versorgt Waffen und Upgrades mit Energie.\n\nDrücke jetzt den [A-Knopf], um die Gesundheit des Mechs zu verbessern. Du kannst Energie jederzeit zu anderen Systemen umleiten.",메크 반응로는 무장과 업그레이드에 전력을 공급할 수 있습니다. \n\n[A Button]을 눌러 메크의 HP를 늘리세요. 언제든지 전력을 다른 곳으로 재배치할 수 있도록 제거할 수 있습니다. ,"Reaktor mecha zasila uzbrojenie i ulepszenia.\n\nNaciśnij [przycisk A], aby ulepszyć Zdrowie. Możesz zawsze odłączyć zasilanie, aby przekierować je gdzie indziej.",O Reator do Meka energiza armas e melhorias.\n\nPressione [Botão A] para melhorar a Vida do Meka. É possível remover energia para direcioná-la a outras funções.,"Реактор меха питает энергией оружие и улучшения.\n\nНажмите [кнопку А], чтобы улучшить здоровье меха. Вы всегда можете «отозвать» энергию и использовать ее в других целях.","El reactor del mech puede dar energía a armas y mejoras.\n\nPulsa el [botón A] para mejorar la salud del mech. Luego, podrás quitarle la energía si prefieres darle otro uso."
Tutorial_Weapon_Title,New Weapon,New Weapon,Nouvelle arme,Neue Waffe,새 무장,Nowa broń,Arma Nova,Новое оружие,Arma nueva
Tutorial_Weapon_Text,You just got a new weapon! You can equip it in the Upgrade Screen.,You just got a new weapon! You can equip it in the Upgrade Screen.,Vous avez obtenu une nouvelle arme ! Vous pouvez vous en équiper à partir de l'écran d'amélioration.,Du hast eine neue Waffe erhalten! Du kannst sie im Upgrade-Menü ausrüsten.,새로운 무장을 얻었습니다! 업그레이드 창에서 장착할 수 있습니다. ,Masz nową broń! Możesz ją wyposażyć na ekranie ulepszania mecha.,Você conseguiu uma arma nova! Equipe-a na Tela de Melhorias.,Вы добыли новое оружие! Его можно установить на экране улучшения.,¡Has conseguido un arma nueva! Puedes equiparla en la pantalla Mejoras.
Tutorial_Pilot_Title,New Pilot,New Pilot,Nouveau pilote,Neuer Pilot,새 조종사,Nowy pilot,Piloto Novo,Новый пилот,Piloto nuevo
Tutorial_Pilot_Text,You just got a new Pilot! You can assign them in the Upgrade Screen.,You just got a new Pilot! You can assign them in the Upgrade Screen.,Un nouveau pilote a rejoint vos troupes ! Vous pouvez l'assigner à un Mecha à partir de l'écran d'amélioration.,Du hast einen neuen Piloten erhalten! Du kannst ihn im Upgrade-Menü zuweisen.,새 조종사를 얻었습니다! 업그레이드 창에서 배정할 수 있습니다. ,Masz nowego pilota! Możesz go przypisać do mecha na ekranie ulepszania mecha.,Você conseguiu um Piloto novo! Use-o na Tela de Melhorias.,Вы нашли нового пилота! Его можно назначить в мех на экране улучшения.,¡Has conseguido un piloto nuevo! Puedes asignarlo en la pantalla Mejoras.
Tutorial_OldProfile_Title,Old Profile,Old Profile,Vieux profil,Altes Profil,예전 프로필,Stary profil,Perfil Antigo,Старый профиль,Perfil antiguo
Tutorial_OldProfile_Text,"The game has been updated and older beta profiles might encounter some oddities after these changes.\n\nYour Achievement Coins Total might be negative now because of changes to pricing of previously unlocked Mechs. The game is functioning, you'll just need more Achievements to break even.\n\nIf you have a run in progress, it may not load correctly. I hope it still works, but I apologize if it does not.","The game has been updated and older beta profiles might encounter some oddities after these changes.\n\nYour Achievement Coins Total might be negative now because of changes to pricing of previously unlocked Mechs. The game is functioning, you'll just need more Achievements to break even.\n\nIf you have a run in progress, it may not load correctly. I hope it still works, but I apologize if it does not.","Le jeu a été mis à jour et il est possible que les plus anciens profils de la bêta rencontrent quelques soucis suite à ces modifications.\n\nIl se peut que votre total de pièces de succès soit désormais négatif en raison des changements de tarif appliqués aux Mechas déjà débloqués. Le jeu fonctionne parfaitement, il vous faudra juste plus de succès pour rééquilibrer vos comptes.\n\nSi vous avez une partie en cours, il est possible qu'elle ne se charge pas correctement. Nous espérons que tout marche bien, mais toutes nos excuses si ce n'est pas le cas.","Das Spiel wurde aktualisiert, wodurch bei älteren Beta-Profilen Unregelmäßigkeiten auftreten können.\n\nDer Stand deiner Erfolgsmünzen könnte jetzt aufgrund von Preisänderungen zuvor freigeschalteter Mechs negativ sein. Das Spiel funktioniert, du benötigst lediglich mehr Erfolge, um in den positiven Bereich zu gelangen.\n\nWenn du gerade einen Lauf durchführst, kann es sein, dass dieser nicht korrekt geladen wird. Wir hoffen, dass er noch funktioniert und möchten uns entschuldigen, falls es nicht so ist.","게임이 업데이트 되었기 때문에 예전 베타 프로필이 변경점에서 문제가 발생할 수 있습니다.\n\n이전에 메크 잠금 해제하는 가격의 변화로 도전과제 코인이 줄어들 수 있습니다. 게임은 작동하지만, 같은 것을 잠금해제하려면 더 많은 도전과제를 달성해야 합니다.\n\n진행 상황이 있었다면, 제대로 불러오지 못할 수 있습니다.","Gra została zaktualizowana. Nowe zmiany mogą wywołać nieprawidłowe działanie starych profilów z wersji beta.\n\nŁączna liczba monet z osiągnięć może być teraz ujemna z powodu zmian w cenie odblokowanych już mechów. Gra działa poprawnie, ale musisz zdobyć więcej osiągnięć, aby wyjść na zero.\n\nJeżeli kontynuujesz grę, może ona nie wczytać się poprawnie. Oby wszystko było ok. Przepraszamy za ewentualne problemy.","O jogo foi atualizado. Os perfis beta antigos podem encontrar problemas após as alterações.\n\nO seu Total de Moedas de Conquista talvez esteja negativo por conta dos preços dos Mekas já desbloqueados. O jogo está funcionando normalmente; você só precisará de mais Conquistas para recuperar o saldo.\n\nSe tiver uma partida em andamento, ela pode não carregar corretamente. Tomara que dê certo, mas peço desculpas se não for o caso.","После обновления игры старые профили от бета-версии могут вызывать сбои и работать некорректно.\n\nКоличество монет за достижения может стать отрицательным из-за изменения стоимости разблокировки мехов. Игра продолжит работать как обычно; вам придется лишь заработать больше монет, чтобы «выйти в плюс».\n\nТекущая игра может загрузиться некорректным образом. Мы очень надеемся, что все будет работать, но приносим свои извинения, если это не так.","El juego se ha actualizado y los perfiles antiguos de la beta pueden tener un funcionamiento anómalo tras los cambios.\n\nTu total de monedas de logros puede ser negativo debido a cambios en los precios de mechs que ya hubieras desbloqueado. El juego seguirá funcionando, pero tendrás que conseguir más logros para quedar a cero.\n\nSi tienes una partida en curso, puede que no se cargue de forma correcta. Espero que siga funcionando, pero lo siento si no es el caso."
Tutorial_Weapons,WEAPON EFFECTS,WEAPON EFFECTS,EFFET DES ARMES,WAFFENEFFEKTE,무장 효과,DZIAŁANIE BRONI,EFEITOS DE ARMA,ЭФФЕКТЫ ОРУЖИЯ,EFECTOS DE ARMAS
Tutorial_WeaponsText,"When aiming a weapon or examining an enemy attack, icons show you exactly what will happen.","When aiming a weapon or examining an enemy attack, icons show you exactly what will happen.","Lorsque vous visez à l'aide d'une arme ou que vous examinez l'attaque d'un ennemi, les icônes vous expliquent exactement ce qui va se passer.","Wenn du mit einer Waffe zielst oder einen gegnerischen Angriff untersuchst, zeigen Symbole an, was genau passieren wird.","무장을 조준하거나 적의 공격을 조사할 때, 아이콘이 무슨 일이 일어날지 알려줍니다. ","Gdy celujesz bronią lub analizujesz atak worga, ikony pokażą ci, co dokładnie się wydarzy.","Ao mirar uma arma ou examinar ataques inimigos, os ícones indicam exatamente o que vai acontecer.","Когда вы целитесь из оружия или читаете описание вражеской атаки, значки помогают вам понять, что произойдет.","Al apuntar un arma o examinar un ataque enemigo, los iconos te mostrarán exactamente qué ocurrirá."
Tutorial_Weapons_Push,PUSHING,PUSHING,POUSSÉE,SCHIEBEN,밀기,POPYCHANIE,EMPURRAR,ТОЛЧОК,EMPUJAR
Tutorial_Weapons_PushText,An arrow on a tile means a unit on that tile will be pushed,An arrow on a tile means a unit on that tile will be pushed,"Quand une flèche s'affiche sur une case, cela signifie qu'une unité se trouvant sur cette case sera poussée.","Ein Pfeil auf einem Feld bedeutet, dass eine Einheit dort verschoben wird.",타일의 화살표는 타일의 유닛이 밀쳐진다는 것을 의미합니다. ,"Strzałka na polu oznacza, że jednostka z tego pola zostanie popchnięta.",A seta em cima de um espaço indica que a unidade posicionada ali será empurrada.,"Стрелка на клетке указывает, в каком направлении юнит получит толчок.",Una flecha en una casilla indica que se empujará a la unidad que la ocupa.
Tutorial_Weapons_Damage,DAMAGE,DAMAGE,DÉGÂTS,SCHADEN,피해,OBRAŻENIA,DANO,УРОН,DAÑO
Tutorial_Weapons_DamageText,A number on a tile means the unit on that tile will be damaged,A number on a tile means the unit on that tile will be damaged,"Quand un chiffre s'affiche sur une case, cela signifie qu'une unité se trouvant sur cette case subira des dégâts.","Eine Zahl auf einem Feld bedeutet, dass eine Einheit dort beschädigt wird.",타일의 숫자는 타일의 유닛이 그만큼 피해입는다는 것을 의미합니다. ,"Liczba na polu oznacza, że jednostka z tego pola otrzyma obrażenia.",O número em cima de um espaço indica que a unidade posicionada ali sofrerá dano.,"Цифра на клетке указывает, сколько урона получит эта клетка.",Un número en una casilla indica que la unidad que la ocupa sufrirá daño.
Tutorial_Weapons_PushDamage,PUSH + DAMAGE,PUSH + DAMAGE,POUSSÉE + DÉGÂTS,SCHIEBEN + SCHADEN,밀기 + 피해,POPYCHANIE + OBRAŻENIA,EMPURRAR + DANO,ТОЛЧОК + УРОН,EMPUJAR + DAÑO
Tutorial_Weapons_PushDamageText,Some weapons can cause multiple effects on a single tile,Some weapons can cause multiple effects on a single tile,Certaines armes peuvent causer des effets différents sur une seule case.,Manche Waffen haben mehrere Effekte auf einem einzelnen Feld.,몇 무장들은 한 타일에 여러 효과를 일으킵니다. ,Niektóre bronie mogą wywołać kilka efektów na jednym polu.,Certas armas causam vários efeitos em um só espaço.,Некоторые виды оружия дают сразу несколько эффектов в одной клетке.,Algunas armas pueden tener varios efectos sobre una misma casilla.
Tutorial_Art,ARTILLERY MECH,ARTILLERY MECH,MECHA ARTILLEUR,ARTILLERIEMECH,포격 메크,MECH ARTYLERYJSKI,MEKA ARTILHARIA,АРТИЛЛЕРИЯ,MECH DE ARTILLERÍA
Tutorial_ArtText,"Artillery Weapons can shoot over obstacles like mountains, but cannot shoot adjacent tiles.","Artillery Weapons can shoot over obstacles like mountains, but cannot shoot adjacent tiles.","Les armes d'artillerie peuvent tirer au-dessus des obstacles tels que les montagnes. En revanche, elles ne peuvent pas tirer sur les cases adjacentes.","Artilleriewaffen schießen über Hindernisse wie Berge hinweg, können aber nicht auf benachbarte Felder schießen.","포격 무장은 산과 같은 장애물 너머로 쏠 수 있지만, 인접한 타일로는 발사하지 못합니다. ","Artyleria może strzelać ponad przeszkodami takimi jak góry, ale nie może strzelać w przyległe pola.","Armas de Artilharia atiram por cima de obstáculos, como montanhas, mas não acertam espaços adjacentes.","Артиллерийские орудия ведут огонь поверх преград (и даже гор), но не могут стрелять в соседние клетки.","La artillería puede disparar por encima de obstáculos como montañas, pero no puede disparar a casillas adyacentes."
Tutorial_ArtExtra,"The Artillery Mech's weapon will only damage units on the CENTER tile, while units on ADJACENT tiles are pushed.","The Artillery Mech's weapon will only damage units on the CENTER tile, while units on ADJACENT tiles are pushed.",L'arme du Mecha Artilleur n'endommage que les unités situées sur la case CENTRALE. Les unités situées sur les cases ADJACENTES sont quant à elles poussées.,"Die Waffe eines Artilleriemechs fügt nur Einheiten auf dem MITTLEREN Feld Schaden zu, während Einheiten auf BENACHBARTEN Feldern verschoben werden.","포격 메크의 무장은 가운데 타일에만 피해를 주지만, 인접한 타일의 유닛들을 밀칩니다. ","Broń Mecha Artyleryjskiego zada obrażenia jednostkom w ŚRODKOWYM polu, a jednostki na PRZYLEGŁYCH polach zostaną odepchnięte.",A arma do Meka Artilharia só causa dano às unidades no espaço CENTRAL. As unidades nos espaços ADJACENTES são empurradas.,"Оружие этого меха нанесет урон лишь в ЦЕНТРАЛЬНОЙ клетке, а в СОСЕДНИХ клетках толкнет объекты.",El arma del mech de artillería solo hará daño a las unidades de la casilla central y las unidades de las casillas adyacentes se verán empujadas.
Tutorial_Rewards,MISSION REWARDS,MISSION REWARDS,RÉCOMPENSES DE MISSION,MISSIONSBELOHNUNGEN,임무 보상,NAGRODY ZA MISJĘ,RECOMPENSAS DE MISSÃO,НАГРАДЫ ЗА ЗАДАНИЕ,RECOMPENSAS DE MISIONES
Tutorial_RewardsText,"Every mission has different potential rewards for completing bonus objectives. \nYou won't be able to do every mission on the Island, so choose carefully!","Every mission has different potential rewards for completing bonus objectives. \nYou won't be able to do every mission on the Island, so choose carefully!","Chaque mission offre des récompenses potentielles différentes si vous accomplissez les objectifs bonus. \nVous ne pourrez toutefois pas effectuer toutes les missions de l'île, alors, choisissez bien !","Bei jeder Mission gibt es unterschiedliche mögliche Belohnungen für das Abschließen von Bonuszielen.\nDu wirst nicht jede Mission auf der Insel annehmen können, also wähle sorgfältig aus.","각 임무는 추가 목표를 달성하는 것에 따라 다른 보상을 줍니다. \n섬의 모든 임무를 할 수 없으니, 신중히 선택하세요. ","Każda misja ma różne potencjalne nagrody za wypełnienie zadań dodatkowych. \nWykonanie wszystkich misji na danej wyspie nie będzie możliwe, więc wybieraj uważnie!","Toda missão oferece recompensas por concluir objetivos bônus.\nVocê não conseguirá fazer todas as missões da Ilha, então escolha bem!","Выполнение дополнительных задач в каждом задании сулит различные награды.\nВы не сможете завершить все задания на острове, так что выбирайте с умом.","Casa misión tiene varias recompensas posibles por superar objetivos de bonificación.\nNo podrás hacer todas las misiones de la isla, así que elige bien."
Tutorial_Rewards_Cores,POWER CORES: Used to upgrade your Mechs.,POWER CORES: Used to upgrade your Mechs.,CŒURS DE RÉACTEUR : servent à améliorer vos Mechas.,"REAKTORKERNE: Sie werden verwendet, um deine Mechs zu verbessern.",파워 코어: 메크를 업그레이드 하는데 사용합니다.,RDZENIE MOCY: Służą do ulepszania mechów.,NÚCLEOS DE ENERGIA: serve para melhorar Mekas.,ЯДРА РЕАКТОРА: используются для улучшения мехов.,NÚCLEOS DE REACTORES: Se usan para mejorar los mechs.
Tutorial_Rewards_Power,"GRID POWER: Restores your Power Grid. \nIf your Power Grid reaches zero, you lose.","GRID POWER: Restores your Power Grid. \nIf your Power Grid reaches zero, you lose.","PUISSANCE RÉSEAU : rend de la puissance à votre Réseau. \nSi la puissance de votre Réseau tombe à zéro, vous avez perdu.","NETZENERGIE: Stellt dein Energienetz wieder her.\nWenn dein Energienetz auf 0 sinkt, verlierst du das Spiel.","전력망 공급: 전력망을 복구합니다. \n전력망이 0으로 떨어지면, 게임에서 집니다. ","MOC ZASILANIA: Zwiększa poziom Zasilania. \nJeśli spadnie on do zera, przegrasz.","ENERGIA DE REDE: recupera sua Rede de Energia.\nSe ela chegar a zero, você perde.","МОЩНОСТЬ: улучшает состояние энергосети.\nЕсли состояние энергосети упадет до нуля, вы проиграете.","ENERGÍA DE RED: Incrementa la red eléctrica.\nSi la red eléctrica llega a cero, pierdes."
Tutorial_Rewards_Reputation,CORP REPUTATION: Used to purchase items once the Island is secure.,CORP REPUTATION: Used to purchase items once the Island is secure.,RÉPUTATION AUPRÈS DES CORPOS : sert à acheter des objets une fois que vous avez repris le contrôle d'une île.,"KONZERNREPUTATION: Wird genutzt, um Gegenstände zu kaufen, nachdem die Insel gesichert ist.",기업 평판: 섬을 확보하고 아이템을 구매하는데 사용합니다. ,REPUTACJA U KORPORACJI: Służy do kupowania zasobów po zabezpieczeniu wyspy.,REPUTAÇÃO CORP.: serve para comprar itens após defender a Ilha.,РЕПУТАЦИЯ: позволяет покупать различные предметы после освобождения острова.,REPUTACIÓN CON LA CORPORACIÓN: Se emplea para conseguir objetos una vez se ha salvado la isla.
Tutorial_Rewards_Difficulty,WARNING: Missions with more potential rewards will have additional dangers!,WARNING: Missions with more potential rewards will have additional dangers!,ATTENTION : les missions offrant davantage de récompenses potentielles sont également les plus dangereuses !,ACHTUNG: In Missionen mit mehreren möglichen Belohnungen erwarten dich zusätzliche Gefahren!,경고: 많은 보상을 주는 임무는 더 큰 위험이 따릅니다! ,UWAGA: Misje z liczniejszymi nagrodami to także więcej zagrożeń!,AVISO: as missões com mais recompensas em potencial apresentam perigos maiores!,ВНИМАНИЕ: задания с дополнительными наградами чреваты дополнительными опасностями!,ATENCIÓN: ¡Las misiones con más recompensas serán más peligrosas!
Tutorial_RegionName,Safeguard Valley,Safeguard Valley,Vallée des Protecteurs,Geschütztes Tal,안전요원 계곡,Dolina Dziedzictwa,Vale da Segurança,Долина Безопасности,Valle de Salvaguarda
Tutorial_Final,FINAL MISSION,FINAL MISSION,MISSION FINALE,LETZTE MISSION,최종 임무,MISJA FINAŁOWA,MISSÃO FINAL,ФИНАЛЬНОЕ ЗАДАНИЕ,MISIÓN FINAL
