ID,English,Chinese_Simplified,French,German,Italian,Polish,Portuguese_Brazil,Russian,Spanish
TimeTravel_Win_Rust_1,Time to redeploy to other timelines.,,C'est le moment de partir pour une autre temporalité.,Wir sollten zu anderen Zeitachsen wechseln.,새로운 시간선으로 이동할 시간입니다.,Czas się przenieść do innych linii czasu.,É hora de mobilizar para outras linhas temporais.,Пришло время отправиться в другую временную ветвь.,Es hora de desplegarnos en otras líneas temporales.
TimeTravel_Win_Rust_2,Old soldiers never die... they just jump to other timelines.,,Les vieux soldats ne meurent jamais. Ils partent juste pour une autre temporalité.,Alte Soldaten sterben nie ... Sie springen höchstens in andere Zeitachsen.,노병은 죽지 않습니다... 다른 시간선으로 도약할 뿐이죠.,Weterani nie umierają... tylko przeskakują do innych linii czasu.,Soldados velhos nunca morrem... eles vão para outras linhas temporais.,Старые солдаты не умирают — они отправляются в другое время.,Los viejos soldados nunca mueren; saltan a otra línea temporal.
TimeTravel_Win_Rust_3,"It's been an honor serving the #squad, commander.",,"Ça a été un honneur de faire partie des #squad, commandant.","Es war mir eine Ehre, ein Teil der #squad zu sein, Commander.","#squad분대와 함께 싸울 수 있어서 영광이었습니다, 지휘관님.","Dowódco, służba w oddziale #squad była dla mnie zaszczytem.","Foi uma honra servir o esquadrão #squad, comandante.","Командир, #squad... для меня было большой честью служить с вами.","Ha sido un honor servir en los #squad, comandante."
Gameover_Start_Rust_1,The Power Grid has failed.,,Le Réseau a lâché.,Das Energienetz ist zusammengebrochen.,전력망이 붕괴했습니다.,Sieć Zasilania przestała działać.,A Rede de Energia falhou.,Энергосеть не выдержала.,La red eléctrica ha fallado.
Gameover_Start_Rust_2,The battle's over. This war's lost.,,C'est terminé. Nous avons perdu cette guerre.,Der Kampf ist vorbei. Dieser Krieg ist verloren.,"전투가 끝났습니다, 전쟁에서 패배했습니다.",Koniec bitwy. Przegraliśmy tę wojnę.,Acabou a batalha. A guerra está perdida.,Все кончено. Мы проиграли.,Se acabó la batalla y hemos perdido la guerra.
Gameover_Response_Rust_1,This isn't the end. Initiating temporal breach protocols.,,Ce n'est pas terminé. Lancement du protocole d'ouverture de brèche temporelle...,Das ist nicht das Ende. Leite Zeitsprung-Protokolle ein.,하지만 끝이 아닙니다. 시간 균열 프로토콜을 개시합니다.,To jeszcze nie koniec. Inicjowanie procedur wyłomu czasowego.,Esse não é o fim. Iniciando protocolos de fenda temporal.,Это еще не конец. Запускаю протокол временного перехода.,Esto no acaba aquí. Iniciando el protocolo de fisura temporal.
Upgrade_PowerWeapon_Rust_1,Locked and loaded.,,Paré au combat.,Geladen und entsichert.,장전 완료.,Broń załadowana.,Armas a postos.,К бою ###готов.,Arma cargada y a punto.
Upgrade_PowerWeapon_Rust_2,"Weapon checks out, commander.",,"Mes armes sont en état de marche, commandant.","Waffe bereit, Commander.",무기 준비 끝났습니다. 지휘관님.,"Broń sprawdzona, dowódco.","Arma preparada, comandante.","Командир, оружие в порядке.","El arma funciona, comandante."
Upgrade_PowerWeapon_Rust_3,...Now for some targets.,,"Et maintenant, plus qu'à trouver quelques cibles...",... Suchen wir uns ein paar Ziele.,…이제 공격할 대상만 있으면 됩니다.,Poszukajmy celów.,Vamos encontrar alguns alvos.,Осталось только найти мишени...,"Ahora, a buscar algo contra lo que disparar...."
Upgrade_NoWeapon_Rust_1,"Need ordnance before deployment, commander.",,"Je vais avoir besoin d'armes avant qu'il soit possible de me déployer, commandant.","Ich brauche Munition, bevor es losgeht, Commander.","전장에 배치되기 전에 무장을 해야 합니다, 지휘관님.","Potrzebuję uzbrojenia, dowódco.","Precisamos de munição antes de nos mobilizar, comandante.","Командир, мне нужно какое-нибудь вооружение.","Necesito armamento antes del despliegue, comandante."
Upgrade_NoWeapon_Rust_2,"I'm not combat-ready, commander. I need a weapon.",,"Je ne peux pas encore rejoindre le champ de bataille, commandant. J'ai besoin d'une arme.","Ich bin noch nicht so weit, Commander. Ich brauche eine Waffe.","전투 능력이 없습니다, 지휘관님. 무기가 필요합니다.","Melduję niezdolność do walki, dowódco. Potrzebuję broni.","Preciso de uma arma, comandante!","Я не ###готов к бою, командир. Оружие нужно.","No puedo pelear así, comandante. Necesito un arma."
Upgrade_NoWeapon_Rust_3,Need some firepower first.,,Il me faudrait d'abord un minimum de puissance de feu.,Ich brauche erst etwas Feuerkraft.,화력이 좀 필요합니다.,Muszę mieć czym strzelać.,Preciso de poder de fogo primeiro.,Сперва мне нужно хоть какое-то оружие.,"Primero, necesito potencia de fuego."
Upgrade_PowerGeneric_Rust_1,Power readouts are lighting up now.,,"Mon tableau de bord s'allume comme un arbre de Noël, là...",Das Energieniveau steigt.,동력 전달기에 불이 들어오고 있습니다.,Stopień zasilania 11.,Os indicadores de energia estão se acendendo agora.,Все индикаторы энергосистем в норме.,Las lecturas de energía son correctas.
Upgrade_PowerGeneric_Rust_2,"Reactor core checks out, commander.",,"Le cœur de réacteur a l'air en bon état, commandant.","Reaktorkern in Ordnung, Commander.",반응로 코어 점검 완료했습니다. 지휘관님.,"Rdzeń reaktora sprawdzony, dowódco.","Núcleo do reator preparado, comandante.","Командир, ядро реактора в норме.","Comprobaciones del núcleo correctas, comandante."
Upgrade_PowerGeneric_Rust_3,"Reactor upgrade complete, commander.",,"Amélioration du réacteur terminée, commandant.","Reaktorupgrade abgeschlossen, Commander.",반응로 개선 완료했습니다. 지휘관님.,Melduję zakończenie ulepszania reaktora.,"Melhoria do reator concluída, comandante.","Модернизация реактора завершена, командир.","Mejora del reactor completada, comandante."
Upgrade_PowerGeneric_Rust_4,"Ready to divert power to Mech's systems, commander.",,"Paré à envoyer de l'énergie aux systèmes du Mecha, commandant.","Energie kann in Mechsysteme umgeleitet werden, Commander.",메크 시스템으로 동력 전환을 준비합니다. 지휘관님.,Melduję gotowość do zasilenia układów mecha.,"Pronto para enviar energia para os sistemas da Meka, comandante.","Командир, можно подавать питание в системы меха.","Podemos desviar energía a los sistemas de los mechs, comandante."
MissionStart_Rust_1,"Vek sighted, commander.",,"Veks repérés, commandant.","Vek gesichtet, Commander.","지휘관님, Vek을 발견했습니다.","Dowódco, veki w polu widzenia.","Vek avistado, comandante.","Вижу векков, командир.","Vek avistados, comandante."
MissionStart_Rust_2,Drop successful.,,Largage réussi.,Absprung erfolgreich.,낙하 성공적.,Zrzut zakończony.,Envio bem-sucedido.,Успешное десантирование.,Despliegue correcto.
MissionStart_Rust_3,"Pilot #self_second, reporting in.",,"#self_second, au rapport.","Pilot #self_second, alles okay.","조종사 #self_second, 보고합니다.",Pilot #self_second melduje się na rozkaz.,Piloto #self_second na escuta.,Пилот #self_second к бою ###готов.,Piloto #self_second informando.
MissionStart_Rust_4,"Ready to make the #squad proud, commander.",,"Les #squad seront fiers de moi, commandant.","Machen wir die #squad stolz, Commander.",#squad분대를 자랑스럽게 만들어봅시다. 지휘관님.,"#squad będą ze mnie dumni, dowódco!","Quero dar orgulho para #squad, comandante.","Командир, #squad, я вас не подведу.","Haré que los #squad se enorgullezcan, comandante."
Mission_ResetTurn_Rust_1,So that's what terraforming time feels like...,,"C'est donc à ça que ça ressemble, terraformer une planète...","So fühlt es sich also an, wenn man Zeit terraformt ...",테라포밍하던 때랑 비슷한 느낌인데…,A więc to tak wygląda przekształcanie terenu...,Então essa é a sensação de terraformar o tempo...,Так вот как выглядит терраформирование времени...,Así que esto es la terraformación...
Mission_ResetTurn_Rust_2,Was that safe to do?,,Est-ce que ce n'était pas dangereux ?,War das sicher?,안전한 조치였습니까?,Czy to jest w ogóle bezpieczne?,Será que foi seguro fazer isso?,Это вообще безопасно?,¿Seguro que no hay peligro?
Mission_ResetTurn_Rust_3,"Localized breach complete, commander.",,"Brèche localisée terminée, commandant.","Lokaler Zeitsprung abgeschlossen, Commander.",국지 균열 완료했습니다. 지휘관님.,"Zlokalizowany wyłom gotowy, dowódco.","Fenda localizada concluída, comandante.","Локальный переход выполнен, капитан.","Fisura localizada activada, comandante."
MissionEnd_Dead_Rust_1,Got them all. #corp will be pleased.,,"Et voilà, ils sont tous morts ! Ça devrait plaire à #corp...",Alle erledigt. #corp wird zufrieden sein.,모두 처치했습니다. #corp사가 기뻐하겠군요.,Wybiliśmy wszystkie. #corp przyzna nam pochwałę.,Foram todos. #corp vai ficar contente.,Всех прикончили. Пусть в #corp порадуются.,"Hemos acabado con todos. En #corp, estarán satisfechos."
MissionEnd_Dead_Rust_2,Even Kern's got to be smiling now.,,"Même Kern ne doit pas pouvoir s'empêcher de sourire, en ce moment.",Selbst Kern wird uns ein Lächeln schenken.,컨 회장님도 기뻐하실 겁니다.,Pewnie nawet Kern się teraz uśmiecha.,Até Kern deve estar sorrindo agora.,Даже Керн это заставит улыбнуться.,Hasta a Kern se le habrá escapado una sonrisa.
MissionEnd_Dead_Rust_3,"Region's Vek-free, commander.",,"Plus le moindre Vek dans la région, commandant.","Region Vek-frei, Commander.",지역이 Vek 위협에서 벗어났습니다. 지휘관님.,"Region wolny od veków, dowódco.","Nenhum sinal de Vek na região, comandante.","Командир, регион освобожден от векков.","Región libre de vek, comandante."
MissionEnd_Dead_Rust_4,"Clean sweep. Good job, #squad.",,"C'est bon, on a tout nettoyé. Bien joué, les #squad.","Saubere Arbeit. Sehr gut, #squad.","싹 쓸어버렸군, 잘했다. #squad.","Posprzątane. Dobra robota, #squad.","A barra está limpa. Bom trabalho, #squad.","Всех зачистили. Отличная работа, #squad.","Hemos peinado la zona. Bien hecho, #squad."
MissionEnd_Retreat_Rust_1,"Sent the Vek packing, commander.",,"On a renvoyé les Veks à leurs études, commandant.","Wir haben die Vek zurückgeschlagen, Commander.",Vek의 후퇴를 감지했습니다. 지휘관님.,"Pogoniliśmy kota tym vekom, dowódco.","Mandamos os Vek para longe, comandante.","Мы прогнали всех векков, командир.","Los vek se han ido con el rabo entre las piernas, comandante."
MissionEnd_Retreat_Rust_2,"Next time, we can't let the Vek flee - they'll just regroup.",,"La prochaine fois, il ne faudra pas laisser les Veks s'enfuir, parce qu'ils finissent toujours par revenir.",Das nächste Mal dürfen die Vek nicht entkommen. Sie werden sich neu formieren.,"다음 번엔, Vek을 도망가지 못하게 합시다. 언젠간 다시 나타날 겁니다.","Następnym razem nie dajmy vekom uciec, bo się przegrupują.","Na próxima vez, não podemos deixar os Vek fugirem. Eles vão se reagrupar.",В следующий раз нельзя отпускать векков — они же вернутся.,"La próxima vez, no dejaremos que los vek se escapen. Seguro que intentan reagruparse."
MissionEnd_Retreat_Rust_3,"Vek retreat's not a total victory, but I'll take what I can get.",,"Une retraite des Veks, ça n'est pas une victoire totale, mais c'est toujours bon à prendre.","Der Rückzug der Vek ist kein endgültiger Sieg, aber wir nehmen, was wir kriegen können.","Vek을 섬멸해야 진정한 승리지만, 지금 상황에 만족하겠습니다.","Ucieczka veków to niepełne zwycięstwo, ale zadowolę się i tym.","A retirada dos Vek não é uma vitória total, mas é o que temos.","Отступление векков полной победой не назовешь, но выбирать не приходится.","Una retirada no es una victoria completa, pero me conformo."
MissionFinal_Start_Rust_1,"We're here, but we're too far from the Grid... our Mechs won't last long.",,"Nous y voilà, mais on est trop loin du Réseau. Nos Mechas ne tiendront pas longtemps.","Wir sind hier, aber die Entfernung zum Netz ist zu groß ... Unsere Mechs werden nicht lange durchhalten.",도착했습니다. 하지만 전력망에서 너무 멀리 떨어졌습니다... 메크가 얼마 견디지 못할 겁니다.,Jesteśmy na miejscu. Sieć tu nie sięga... nasze mechy długo nie wytrzymają.,"Chegamos, mas estamos longe demais da Rede... Nossos Mekas não vão durar muito tempo.","Мы на месте, но энергосеть слишком далеко... Наши мехи тут долго не протянут.",Estamos demasiado lejos de la red eléctrica. Nuestros mechs no aguantarán mucho.
MissionFinal_StartResponse_Rust_1,"Picking up the pylon drop on sensors, commander - they're falling fast!",,"Mes capteurs détectent le largage de pylônes, commandant. Ils tombent vite !","Die Sensoren zeigen den Pylonenabwurf an, Commander. Sie fallen schnell!","전력탑 강하 신호가 잡혔습니다, 지휘관님. 속도가 빨라집니다!","Dowódco, przyrządy wykryły zrzut pylonów. Spadają jak kamienie!","Os sensores estão detectando a queda dos pilares, comandante. Estão caindo rápido!","Командир, нам сбросили пилоны — они скоро будут здесь!","Los sensores detectan la llegada de las torres, comandante. ¡Están en caída libre!"
MissionFinal_FallResponse_Rust_1,"The ground's unstable, we're falling in!",,Le sol est instable ! Attention à la chute !,Der Boden ist instabil. Wir brechen ein!,지반이 불안정합니다. 떨어집니다!,"Grunt jest niestabilny, zapadamy się!",O solo não está estável. Vai ceder!,Земля нестабильна! Мы здесь все провалимся!,¡El suelo se mueve! ¡Nos caemos!
MissionFinal_Bomb_Rust_1,It'd take a dozen R.S.T. Earth Movers to collapse this hive... we can't do it on our own.,,Il faudrait une bonne douzaine de Remodeleurs R.S.T. pour détruire cette ruche. Impossible de le faire nous-mêmes.,"Wir bräuchten ein Dutzend R.S.T.-Erdwandler, um dieses Nest zum Einsturz bringen. Wir schaffen das nicht allein.",이 정도 둥지를 무너뜨리려면 R.S.T. 지반이동기가 수십 대는 있어야합니다... 우리 화력으론 불가능합니다.,"Trzeba by kilkunastu ziemiogrzmotów R.S.T., żeby zniszczyć ten ul... Sami nie damy rady.",Seria preciso uma dúzia de terramotores da R.S.T. para derrubar essa colônia... Não daremos conta sozinhos.,"Чтобы заровнять этот улей, потребуется десяток наших «Уравнителей»... В одиночку нам не справиться.",Haría falta una docena de excavadoras R.S.T. para acabar con esta colmena. No vamos a poder destruirla solos.
MissionFinal_CaveStart_Rust_1,"Vek want to get to that bomb, they'll have to go through us first.",,"Si les Veks veulent atteindre cette bombe, ils vont devoir nous passer sur le corps.","Wenn die Vek an die Bombe wollen, müssen sie erst an uns vorbei.","Vek이 폭탄에 다다를려면, 먼저 우리를 지나가야 할 겁니다.",Veki będą próbowały się dostać do tej bomby. Musimy im to uniemożliwić.,Os Vek querem alcançar aquela bomba. Vão ter que passar por nós primeiro.,"Если векки хотят добраться до бомбы, им придется сперва разобраться с нами.","Si los vek quieren llegar a esa bomba, tendrán que pasarnos por encima."
MissionFinal_BombArmed_Rust_1,Bomb's about to detonate!,,La bombe est sur le point d'exploser !,Die Bombe geht bald hoch!,폭탄이 격발하려고 합니다!,Bomba zaraz wybuchnie!,A bomba vai detonar!,Бомба вот-вот сдетонирует!,¡La bomba está a punto de detonar!
PodIncoming_Rust_1,"Picking up an incoming object, commander.",,"Objet non identifié en approche, commandant.","Da nähert sich ein Objekt, Commander.",다가오는 물체를 감지했습니다. 지휘관님.,Melduję wykrycie jakiegoś nadlatującego obiektu.,"Foi detectado um objeto vindo nesta direção, comandante.","Командир, приближается неопознанный объект.","Detecto un objeto en caída libre, comandante."
PodIncoming_Rust_2,Got something on sensors - falling fast.,,J'ai un truc sur mes capteurs. Ça tombe à toute vitesse !,Die Sensoren melden etwas ... Es fällt schnell.,센서에 무언가가 감지됐습니다. 점점 빠르게 낙하중입니다.,Mam coś na przyrządach! Leci naprawdę szybko!,Os sensores detectaram algo caindo rápido.,"Я что-то вижу на радаре, и оно быстро падает.",Detecto algo en los sensores. Está en caída libre.
PodResponse_Rust_1,It's one of those Pods. Might be someone inside.,,C'est une de ces capsules... Il y a peut-être quelqu'un à l'intérieur.,Das ist eine dieser Kapseln. Vielleicht ist jemand darin.,그 포드들 중 하나입니다. 누군가가 있을지도 모릅니다.,To jedna z tamtych kapsuł. W środku może ktoś być.,É uma daquelas Cápsulas. Pode ter alguém dentro.,Это одна из тех капсул. Там внутри может кто-то быть.,"Es una de esas cápsulas. A lo mejor, hay algo dentro."
PodResponse_Rust_2,Guess we were due for a resupply.,,Faut croire qu'on va avoir droit à un ravitaillement.,War wohl wieder mal Nachschub fällig.,재보급을 받을 때가 된 것 같습니다.,"Najwyższy czas, żebyśmy dostali zaopatrzenie.",Acho que precisávamos mesmo de um reabastecimento.,Снабжение никогда не бывает лишним.,Parece que ya nos tocaba reabastecernos.
PodResponse_Rust_3,To think... every Pod likely means a timeline died.,,Quand je pense que chaque nouvelle capsule signifie qu'une autre temporalité s'est fait détruire...,"Wenn man bedenkt, dass jede Kapsel eine tote Zeitachse bedeutet ...",추측하건데 타임 포드가 떨어진다는 건… 시간선 하나가 끝장이 났다는 것일 겁니다.,Każda kapsuła może oznaczać unicestwioną linię czasu...,Em pensar... que cada Cápsula provavelmente significa que uma linha temporal morreu.,Подумать страшно: каждая капсула означает гибель какой-то временной ветви.,Y pensar que cada cápsula procede de una línea temporal muerta...
PodCollected_Self_Rust_1,Acquired.,,Capsule récupérée.,Eingesammelt.,회수했습니다.,Mamy ją.,Coletada.,Наше.,Adquirida.
PodCollected_Self_Rust_2,Now let's get back to the mission.,,"Et maintenant, reprenons la mission.",Und jetzt zurück zur Mission.,임무로 돌아갈 때다.,Kontynuujmy misję.,Agora vamos voltar à missão.,Можно вернуться к выполнению задания.,"Ahora, volvamos a la misión."
PodCollected_Self_Rust_3,"Secured, commander.",,"Capsule récupérée, commandant.","Gesichert, Commander.",회수했습니다. 지휘관님.,"Kapsuła zabezpieczona, dowódco.","Em segurança, comandante.","Командир, все под контролем.","Ya la tenemos, comandante."
PodDestroyed_Obs_Rust_1,Pod was a distraction anyway.,,"Cette capsule n'était qu'une distraction, de toute façon.",Die Kapsel hat sowieso nur abgelenkt.,어차피 포드는 방해만 될 뿐이였어.,Ta kapsuła i tak tylko nas rozpraszała.,A Cápsula só servia para distrair mesmo.,Зря только отвлеклись на эту капсулу.,La cápsula solo era una distracción.
PodDestroyed_Obs_Rust_2,"The Pod wasn't our primary objective, put it out of your mind.",,La capsule n'était pas notre objectif principal. N'y pensez plus.,Die Kapsel war nicht unser Hauptziel. Wir sollten sie vergessen.,"포드는 최중요 목표가 아니었어, 너무 신경쓰지 마라.","Nie mieliśmy tej kapsuły w pierwotnych celach misji, więc po prostu o niej zapomnijmy.","A Cápsula não era nosso objetivo principal, tenha isso em mente.",Про капсулу можно забыть. Она не главное.,La cápsula no era el objetivo principal. No perdamos el tiempo pensando en ella.
PodDestroyed_Obs_Rust_3,"I should have been faster to protect the Pod, commander.",,"J'aurais dû aller plus vite pour protéger la capsule, commandant.","Ich hätte die Kapsel schneller beschützen müssen, Commander.",조금 더 빨리 움직였어야 했습니다. 지휘관님.,"Żałuję, że nie udało mi się dotrzeć do tej kapsuły szybciej, dowódco.","Eu devia ter protegido a Cápsula mais rápido, comandante.","Я ###должен был успеть спасти капсулу, командир.","Tendría que haberme dado más prisa para proteger la cápsula, comandante."
Secret_DeviceSeen_Mountain_Rust_1,Picking up something strange in the rubble...,,Je détecte quelque chose d'étrange au milieu des gravats...,Da ist etwas Merkwürdiges im Schutt ...,잔해 밑에서 이상한 신호가 감지됩니다...,Wykrywam w tym rumowisku coś dziwnego...,Estamos detectando algo estranho nos escombros...,Я ###засек в руинах что-то странное...,Detecto algo extraño entre los escombros...
Secret_DeviceSeen_Ice_Rust_1,Picking up something strange beneath the ice...,,Je détecte quelque chose d'étrange sous la glace...,Da ist etwas Seltsames unter dem Eis ...,얼음 밑에서 이상한 신호가 감지됩니다...,Wykrywam pod lodem coś dziwnego...,Estamos detectando algo estranho abaixo do gelo...,Я ###засек подо льдом что-то странное...,Detecto algo extraño bajo el hielo...
Secret_DeviceUsed_Rust_1,"Whatever it was, it's alive and ticking now. Sending some kind of signal.",,"Je ne sais pas ce que c'est au juste, mais ça vient de s'activer, et ça envoie un genre de signal.","Was immer es war, es ist aktiv und sendet irgendein Signal.","이게 뭔진 모르겠지만, 뭔가가 활성화 된 것 같습니다. 무슨 신호를 보내는 것 같은데...","Cokolwiek to jest, żyje i się rusza. Wysyła jakiś sygnał.","O que quer que seja, está vivo mesmo... e enviando uma espécie de sinal.","Что бы это ни было, оно ожило и посылает какие-то сигналы.","Fuera lo que fuera, se ha activado y está enviando una especie de señal."
Secret_Arriving_Rust_1,We've got company... and it's no Time Pod I've ever seen.,,On a de la compagnie... et je n'ai jamais vu de capsule temporelle de ce genre.,Wir haben Gesellschaft ... und so eine Zeitkapsel habe ich noch nie gesehen.,손님이 왔습니다… 이전에 본 적도 없는 타임 포드입니다.,Mamy gości... Takiej kapsuły jeszcze tu nie było.,Temos companhia... e não é uma Cápsula do Tempo qualquer.,У нас гости... и я в жизни не ###видывал такой капсулы.,Tenemos compañía... y no se parece a ninguna cápsula temporal que haya visto antes.
Emerge_Detected_Rust_1,"Got Vek surfacing, watch the ground!",,J'ai des Veks qui font surface ! Observez le sol !,Die Vek stoßen an die Oberfläche! Achten Sie auf den Boden!,Vek이 올라옵니다. 땅을 조심하십시오!,"Veki się wynurzają, obserwujcie ziemię!",Vek emergindo. Cuidado com o solo!,"Векк лезет на поверхность, смотрите в оба!",¡Los vek están emergiendo! ¡Ojo con el suelo!
Emerge_Detected_Rust_2,"Watch the ground, Vek are about to surface.",,"Surveillez le sol, des Veks sont tout près de faire surface.","Achtung, der Boden! Gleich brechen Vek an die Oberfläche!",땅을 조심하십시오. Vek이 곧 도착할 겁니다.,"Obserwujcie ziemię, veki zaraz się powynurzają.",Cuidado com o solo. Vek chegando à superfície.,"Будьте внимательнее, векки вот-вот вылезут.",Cuidado con el suelo. Los vek están a punto de emerger.
Emerge_Success_Rust_1,Let's stomp that Vek back to where it came from.,,Renvoyons ce Vek là d'où il vient.,"Schicken wir diesen Vek dahin zurück, wo er hergekommen ist.",Vek이 나온 곳으로 밟아 보냅시다.,Wdepczmy te veki z powrotem pod ziemię.,Vamos mandar esses Vek de volta de onde vieram.,"Втопчем этого векка обратно в землю, из которой он вылез.",Aplastemos a esos vek y que vuelvan por donde han venido.
Emerge_Success_Rust_2,Vek's popped up just in time to be put down.,,Ce Vek est sorti pile au bon moment pour se faire démolir.,"Dieser Vek kommt gerade richtig, um ihn plattzumachen!",마침 땅 속에 도로 묻히고 싶어 안달난 Vek이 있군요.,"Veki wylazły w samą porę, żeby zrobić z nimi porządek.",Vek surgindo bem na hora para serem abatidos.,"Векк вылез как раз вовремя, чтобы получить взбучку.",El vek ha asomado la cabeza justo a tiempo para que se la machaquemos.
Emerge_Success_Rust_3,Look at that - fresh meat.,,Regardez-moi ça... de la viande fraîche !,Sieh an ... Frischfleisch.,저길 보십시오. 신선한 고기입니다.,"Patrzcie, świeże mięso armatnie.",Olha só! Carne fresca.,"Смотрите только, свежее мясо.",Mira qué bien... Carne fresca.
Emerge_FailedMech_Rust_1,"How does that feel, you burrowing S.O.B.?",,"Quel effet ça fait, pourriture ?","Wie schmeckt dir das, du Dreckwühler?","기분이 어떠냐, 이 버로우타는 ㄱㅅㄲ야?","I co teraz, parszywy krecie?","Que tal essa, entocado filho da mãe?","Как тебе такое, подземная тварюга?","¿Qué se siente, hijo de perra escurridizo?"
Emerge_FailedMech_Rust_2,This little bastard isn't going anywhere.,,Ce pourri n'ira nulle part.,Dieser kleine Bastard geht nirgendwohin!,이 자식은 제가 제대로 붙잡았습니다.,Ten skurczybyk dalej już nie zajdzie.,Esse malditinho não vai a lugar nenhum.,"Никуда ты не денешься, маленькая гадина.",Este cabroncete no va a irse a ninguna parte.
Emerge_FailedMech_Rust_3,"Yeah, kind of hard to surface now, isn't it?",,"Alors, c'est pas évident de faire surface, maintenant, hein ?","Ja, wird schwer, nach oben zu kommen, oder?","그래, 뚫고 올라오기엔 많이 단단하지?","Nie tak łatwo się teraz przebić, co?","É, ficou difícil emergir agora, não é?","Что, не выбраться тебе, гаденыш?","Sí, así es más difícil salir a la superficie, ¿verdad?"
Emerge_FailedVek_Rust_1,Hope they kill each other.,,J'espère qu'ils vont s'entretuer.,Hoffentlich bringen sie sich gegenseitig um.,서로를 죽여버렸으면 좋겠건만.,Niech się pozabijają nawzajem.,Espero que se matem.,"Надеюсь, они поубивают друг друга.",Ojalá se maten entre ellos.
Mech_LowHealth_Rust_1,"I've taken heavy damage, commander, but I'm still in the fight.",,"J'ai subi de gros dégâts mais je suis encore en état de me battre, commandant.","Ich habe einiges abbekommen, Commander, aber ich bin noch dabei.","심한 피해를 입었지만, 아직 싸울 수 있습니다. 지휘관님.","Melduję poważne uszkodzenia, ale wciąż mogę walczyć.","Sofri muito dano, comandante, mas ainda estou na luta.","Командир, у меня серьезные повреждения, но я пока могу сражаться.","He sufrido daños graves, comandante, pero sigo en activo."
Mech_LowHealth_Rust_2,Hull's almost gone!,,Ma coque commence à se fissurer !,Der Rumpf ist fast zerstört!,장갑이 거의 파손되었습니다!,Kadłub ledwo się trzyma!,O casco está cedendo!,Корпус вот-вот развалится!,¡El casco está en las últimas!
Mech_LowHealth_Rust_3,Mech can't take much more!,,Mon Mecha ne tiendra pas longtemps !,Mein Mech hält nicht mehr viel aus!,메크가 얼마 버티지 못할 겁니다!,Mój mech nie wytrzyma więcej obrażeń!,Meu Meka não vai aguentar muito mais!,Мой мех так долго не протянет!,¡El mech no aguantará mucho más!
Mech_Webbed_Rust_1,"It's got me locked, commander! Trying to break free!",,"Il a réussi à m'immobiliser, commandant ! J'essaie de me libérer !","Er hat mich im Visier, Commander! Versuche, ihn abzuschütteln!",녀석이 저를 붙잡았습니다! 벗어나는 중입니다!,"Zablokowały mnie, dowódco! Spróbuję się uwolnić!","Me travaram, comandante! Estou tentando me soltar!","Я ###прилип, командир! Пробую освободиться!","¡Me tiene inmovilizado, comandante! ¡Intentaré liberarme!"
Mech_Webbed_Rust_2,"Let go, you bastard!",,"Lâche-moi, saleté !","Lass mich, du Bastard!","이 자식, 이거 놔!","Puszczaj, skurczybyku!","Me deixa sair, maldito!","А ну пусти, гадина!","¡Suéltame, desgraciado!"
Mech_Shielded_Rust_1,"Shield engaged, commander.",,"Bouclier enclenché, commandant.","Schild aktiviert, Commander.",방어막 전개했습니다. 지휘관님.,Melduję aktywację osłony!,"Escudo acionado, comandante.","Командир, активирую щит.","Escudo activado, comandante."
Mech_Shielded_Rust_2,Love this Pinnacle shield tech.,,J'adore les boucliers Pinacle.,Ich liebe diese Pinnacle-Schilde.,이 피나클 방어막은 마음에 드는군요.,Te osłony korporacji Pinnacle są super!,Adoro essa tecnologia de escudo Pináculo.,Обожаю «Пиннакл» за щиты.,Me encantan los escudos de Pinnacle.
Mech_Repaired_Rust_1,Nothing a little grease and spit won't fix...,,"Un peu de graisse et d'huile de coude, et ça devrait le faire.",Da helfen ein bisschen Spucke und Schmiere.,때 빼고 광 내면 못 고칠 게 없지...,"Trochę smaru, kawałek taśmy i będzie jak nowy...",Nada que graxa e um pouco de cuspe não consertem...,"Сюда немножко масла, туда изоленты...",Nada que no se arregle con dos tuercas y un poco de aceite...
Mech_Repaired_Rust_2,There we go.,,Et voilà !,Und erledigt.,다 됐다.,Załatwione...,Prontinho.,"Ну, вот и все.",En marcha.
Mech_Repaired_Rust_3,"Repairs complete, commander.",,"Réparations terminées, commandant.","Reparaturen abgeschlossen, Commander.",수리 완료되었습니다. 지휘관님.,"Naprawy ukończone, dowódco.","Conserto concluído, comandante.","Командир, ремонт завершен.","Reparación completada, comandante."
Mech_Repaired_Rust_4,Repairs done. That should keep the engine light off for now.,,"Réparations terminées. La diode d'alerte du moteur devrait cesser de clignoter, maintenant...",Reparaturen fertig. Jetzt müsste die Warnleuchte ausbleiben.,수리 완료했습니다. 엔진 부담이 좀 줄었겠습니다.,Naprawy zakończone. Mech powinien jeszcze trochę pociągnąć.,Consertado. Agora a luz do motor deve ficar desligada.,Ремонт закончен. Красные лампочки на какое-то время погасли.,Reparación completada. La luz del piloto del motor no debería saltar de momento.
